Source,Target,Weight
hate,love,1
hatchback,van,1
hat,watch,1
hat,hair,1
hardware,computer,1
hat,glove,1
hat,color,1
hat,coat,1
hat,cap,1
hat,bowtie,1
hat,blanket,1
harmonica,violin,1
harmonica,train,1
harmonica,guitar,1
hardwood,concrete,1
hammock,chair,1
hammer,shell,1
hammer,glue,1
hair,clip,1
hair,sap,1
hair,personality,1
hair,makeup,1
hair,iron,1
hair,hat,1
hair,hairband,1
hair,fingerprint,1
hair,elastic,1
hair,comb,1
hair,cloth,1
hair,chemical,1
hammer,box,1
hair,beard,1
habitat,lab,1
habit,routine,1
gym,yard,1
gym,park,1
gym,net,1
gym,laboratory,1
gym,hall,1
gym,grocery,1
gym,field,1
hair,scissor,1
hair,shampoo,1
hair,shoulder,1
hair,wax,1
hamburger,salad,1
hamburger,ham,1
hamburger,fruit,1
ham,steak,1
ham,pineapple,1
ham,mushroom,1
ham,cheese,1
hallway,parlor,1
hallway,luggage,1
hallway,lounge,1
hallway,kitchen,1
hallway,doorway,1
hallway,bedroom,1
hallway,basement,1
hall,upstairs,1
hall,library,1
hall,home,1
hall,fish,1
hall,classroom,1
haircare,makeup,1
hair,wig,1
iron,box,1
iron,coffee,1
iron,copper,1
letter,gift,1
library,bathtub,1
level,game,1
lettuce,kale,1
letter,slot,1
letter,sheet,1
letter,report,1
letter,postcard,1
letter,poem,1
letter,number,1
letter,message,1
letter,essay,1
library,bookstore,1
letter,church,1
letter,card,1
letter,application,1
let,put,1
lesson,building,1
leotard,pant,1
lense,doughnut,1
len,microscope,1
lemonade,pitcher,1
lemonade,ginger,1
library,billiard,1
library,box,1
line,instruction,1
lift,run,1
limestone,plank,1
lime,lemon,1
lillie,garden,1
lighter,match,1
light,wind,1
light,tree,1
light,music,1
light,camera,1
light,blind,1
lift,stretch,1
lid,can,1
library,cafe,1
license,unlicensed,1
license,inspection,1
license,certificate,1
lice,chemical,1
library,website,1
library,relationship,1
library,home,1
library,courtyard,1
library,coffee,1
library,classroom,1
lemonade,coffee,1
lemon,squeezer,1
lemon,orange,1
law,policy,1
leather,bin,1
leash,neck,1
leash,harness,1
leaf,cocoon,1
lead,understudy,1
lawn,wood,1
lawn,rock,1
lawn,pavement,1
lawn,lawn,1
lawn,house,1
lavender,lime,1
lemon,honey,1
lavender,hibiscus,1
lava,ice,1
laundry,deodorant,1
laugh,playhouse,1
latin,german,1
lash,curler,1
laser,monster,1
laser,machine,1
laser,cat,1
lasagna,mac,1
leather,canvas,1
leather,cloth,1
leather,cotton,1
leather,fabric,1
lemon,cup,1
lemon,berry,1
lemon,apple,1
legislature,court,1
legging,tight,1
legging,jean,1
leg,sweater,1
leg,stifle,1
leg,pant,1
leg,head,1
leg,hand,1
leg,back,1
lecture,video,1
lecture,time,1
lecture,textbook,1
lecture,play,1
lecture,essay,1
leave,rake,1
leave,fruit,1
leave,bicycle,1
leather,wool,1
line,flight,1
line,movie,1
laptop,tablet,1
lounge,hammock,1
lump,bruise,1
lumber,truck,1
luggage,plane,1
luggage,coat,1
luggage,closet,1
luggage,cart,1
luggage,boat,1
lower,headache,1
love,relationship,1
love,fight,1
lounge,hall,1
lump,zit,1
lotto,casino,1
lottery,raffle,1
lotion,sunscreen,1
lotion,spray,1
lotion,soap,1
lotion,oil,1
lotion,dye,1
lotion,cream,1
lot,school,1
lot,house,1
lump,mash,1
lunch,class,1
line,ride,1
machete,garden,1
machine,professional,1
machine,garage,1
machine,duvet,1
machine,desk,1
machine,contraption,1
machine,container,1
machine,comforter,1
machine,basket,1
machine,barbell,1
machine,apology,1
macaroni,spaghetti,1
lunch,game,1
macaroni,nachos,1
lyric,sheet,1
lyric,score,1
lymphoma,leukemia,1
luxury,generic,1
lust,love,1
lure,bait,1
lung,throat,1
lung,skin,1
lunch,meeting,1
loofah,washcloth,1
loofah,shower,1
loofah,hand,1
liquid,bar,1
listen,talk,1
list,time,1
list,store,1
list,purse,1
list,number,1
list,chair,1
liquor,wine,1
liquor,bottle,1
liquid,pill,1
liquid,bottle,1
lipstick,lipstain,1
long,pixie,1
lipstick,lipgloss,1
lipstick,eyeshadow,1
lipstick,balm,1
lip,eye,1
lip,ear,1
lip,body,1
linoleum,hardwood,1
linoleum,carpet,1
lineage,ancestry,1
line,rope,1
listicle,essay,1
litmust,print,1
liver,drug,1
living,basement,1
lollipop,cookie,1
lollipop,chocolate,1
log,stump,1
log,shed,1
log,pot,1
log,fruit,1
locket,picture,1
locket,earring,1
locker,lock,1
locker,classroom,1
locker,backpack,1
location,map,1
lob,bob,1
loan,job,1
loan,cash,1
loan,car,1
lizard,spider,1
lizard,cage,1
living,garage,1
living,couch,1
living,bathroom,1
lasagna,chicken,1
laptop,smartphone,1
iron,hair,1
jeep,tank,1
jeweler,finger,1
jet,propeller,1
jet,helicopter,1
jersey,sweatshirt,1
jersey,shoe,1
jersey,T,1
jellyfish,garbage,1
jelly,jam,1
jelly,chocolate,1
jelly,butter,1
jean,thigh,1
jewelry,bracelet,1
jean,sweatpant,1
jean,short,1
jean,legging,1
jean,leg,1
jean,khakis,1
jean,jacket,1
jean,hole,1
jean,gown,1
jean,corduroy,1
jean,bag,1
jewelry,box,1
jewelry,chinaware,1
jug,plate,1
joint,muscle,1
jug,pan,1
jug,cup,1
journal,purse,1
journal,phone,1
journal,notebook,1
journal,laptop,1
journal,diary,1
journal,blog,1
joke,lecture,1
joint,separate,1
jog,row,1
jewelry,scarf,1
jodhpur,yoga,1
jodhpur,chino,1
job,suitcase,1
job,reference,1
job,housework,1
job,challenge,1
job,car,1
job,assignment,1
jitterbug,ballet,1
jewelry,shoe,1
javelin,shotput,1
javelin,shoot,1
jaundice,sunlight,1
jack,tire,1
jacket,scarf,1
jacket,resume,1
jacket,poncho,1
jacket,overcoat,1
jacket,mannequin,1
jacket,hat,1
jacket,chair,1
jacket,backpack,1
jacket,air,1
jacket,T,1
item,cage,1
jasper,quartz,1
item,bucket,1
itch,burn,1
italian,mexican,1
island,rain,1
island,harbor,1
ironing,steamer,1
iron,steel,1
iron,sledgehammer,1
iron,shirt,1
iron,lamp,1
jacket,shirt,1
jacket,shoulder,1
jacket,sport,1
jacket,suit,1
jar,wallet,1
jar,vase,1
jar,stomach,1
jar,preserve,1
jar,pot,1
jar,pan,1
jar,floor,1
jar,fat,1
jar,container,1
jar,can,1
jar,box,1
jar,apple,1
jar,Red,1
jam,jelly,1
jam,beef,1
jalapenos,bell,1
jail,probation,1
jail,court,1
jaguar,fox,1
jacket,water,1
jacket,washer,1
jug,pill,1
jug,pot,1
laptop,phone,1
lab,dachshund,1
ladder,light,1
ladder,lawnmower,1
ladder,box,1
lacquer,gel,1
lace,strap,1
lace,dress,1
laboratory,library,1
labor,laziness,1
label,pen,1
lab,poodle,1
kyle,Craig,1
ladder,shed,1
kyle,Christopher,1
koi,tank,1
knuckle,leg,1
knot,knight,1
knob,handle,1
knit,crochet,1
knife,vegetable,1
knife,torch,1
knife,sword,1
knife,spoon,1
ladder,rope,1
ladder,tree,1
juice,milk,1
land,build,1
laptop,pen,1
laptop,notebook,1
laptop,lap,1
laptop,headset,1
laptop,container,1
laptop,calculator,1
lantern,flashlight,1
language,book,1
land,house,1
land,gold,1
lamp,flashlight,1
ladybug,butterfly,1
lamp,clock,1
lamp,cauldron,1
lamp,candle,1
laminate,concrete,1
lamb,pork,1
lamb,heart,1
lake,river,1
lake,pool,1
lake,ocean,1
lake,boat,1
knife,spear,1
knife,spatula,1
knife,scissor,1
kettle,tea,1
kiosk,store,1
king,twin,1
kick,test,1
kick,strike,1
kick,leg,1
khakis,jean,1
keyboard,piano,1
key,lock,1
key,box,1
kettle,teapot,1
kettle,skillet,1
knife,razor,1
ketchup,gravy,1
kennel,cage,1
kayak,doorway,1
karate,football,1
karate,basketball,1
karaoke,bar,1
kale,spinach,1
juicer,blender,1
juice,tea,1
juice,soda,1
kitchen,balcony,1
kitchen,coffee,1
kitchen,couch,1
kitchen,game,1
knife,plastic,1
knife,plant,1
knife,peeler,1
knife,paper,1
knife,hacksaw,1
knife,cleaver,1
knife,chainsaw,1
knife,bone,1
knife,blood,1
knee,procedure,1
knee,elbow,1
knee,arm,1
kiwi,strawberry,1
kiwi,banana,1
kitchen,toilet,1
kitchen,shed,1
kitchen,playroom,1
kitchen,meal,1
kitchen,layout,1
kitchen,hallway,1
kitchen,garage,1
glass,cup,1
glass,blender,1
glass,bartop,1
door,open,1
doorway,pool,1
doorway,furniture,1
doorway,desk,1
doorway,boat,1
doorway,bed,1
doorstop,iron,1
door,stroller,1
door,stove,1
door,raft,1
door,oven,1
door,jar,1
doorway,table,1
door,hook,1
door,gate,1
door,bookcase,1
door,bed,1
donut,cookie,1
donut,carrot,1
donation,flower,1
donation,debt,1
domestic,single,1
domain,company,1
doorway,structure,1
dorm,office,1
dress,hat,1
drawer,mask,1
dress,case,1
dress,bust,1
dress,box,1
dress,bib,1
dream,nightmare,1
dream,birthday,1
drawing,painting,1
drawer,suitcase,1
drawer,pocket,1
drawer,photo,1
drawer,dresser,1
dormitory,church,1
drawer,desk,1
drawer,comb,1
drawer,clothe,1
drawer,cabinet,1
draw,model,1
draw,color,1
drama,horror,1
drama,comedy,1
draft,report,1
doughnut,case,1
dolphin,whale,1
dolphin,bear,1
dollar,pocket,1
dispenser,soap,1
dock,boat,1
dna,protein,1
divorce,separation,1
divisibility,grade,1
diving,swim,1
dive,float,1
ditch,wall,1
distraction,daytime,1
display,jewelry,1
display,box,1
diskette,book,1
doll,toy,1
disk,paper,1
dishwasher,washing,1
dishwasher,microwave,1
dishwasher,dryer,1
dishwasher,cupboard,1
dish,spoon,1
dish,sink,1
dish,pond,1
dish,pan,1
dish,glass,1
dock,port,1
document,desk,1
document,envelop,1
document,folder,1
doll,teddy,1
doll,table,1
doll,store,1
doll,stamp,1
doll,phone,1
doll,paycheck,1
doll,grass,1
doll,clothe,1
doll,book,1
doll,action,1
doghouse,bedroom,1
dog,lizard,1
dog,house,1
dog,horse,1
dog,fish,1
dog,cage,1
documentary,movie,1
documentary,horror,1
documentary,dramatic,1
document,photograph,1
document,paper,1
dress,epaulette,1
dress,lace,1
dish,clothe,1
dye,hair,1
earring,ring,1
earbud,headphone,1
ear,tongue,1
ear,hear,1
ear,hand,1
ear,finger,1
ear,eye,1
eagle,panther,1
dye,paint,1
dye,medicine,1
dye,conditioner,1
editorial,briefcase,1
dye,acid,1
dvd,cd,1
dvd,book,1
dvd,Blu,1
dust,dirt,1
dumbbell,machine,1
dufflebag,suitcase,1
duffle,suitcase,1
duffel,backpack,1
duck,chicken,1
earring,watch,1
egg,basket,1
dress,pant,1
eggplant,chip,1
electronic,clothe,1
electrical,gas,1
electrical,dust,1
electric,regular,1
electric,phone,1
electric,paper,1
electric,normal,1
electric,manual,1
electric,hand,1
eggplant,pot,1
egg,vegetable,1
egg,bowl,1
egg,tomatoe,1
egg,sandwich,1
egg,potato,1
egg,pan,1
egg,orange,1
egg,omelette,1
egg,meat,1
egg,glass,1
egg,floor,1
egg,egg,1
drywall,wood,1
drywall,plaster,1
dryer,washing,1
drill,staple,1
driveway,tire,1
driveway,sidewalk,1
driveway,porch,1
driveway,foundation,1
driveway,court,1
driver,birth,1
drink,smoothie,1
drink,shake,1
drink,cocktail,1
drink,air,1
drill,nail,1
dryer,trashcan,1
drill,hammer,1
drier,washer,1
dresser,truck,1
dresser,table,1
dresser,room,1
dresser,desk,1
dresser,closet,1
dress,washer,1
dress,t,1
dress,sweatpant,1
driveway,walkway,1
drop,shot,1
drug,cancer,1
drug,infection,1
dryer,thrift,1
dryer,iron,1
dryer,clothesline,1
dryer,basket,1
dry,wet,1
dry,washboard,1
dry,topical,1
dry,sweet,1
dry,chalk,1
dry,blackboard,1
drumbeat,violin,1
drum,trumpet,1
drum,stool,1
drum,recorder,1
drum,radio,1
drum,piano,1
drum,flute,1
drum,drum,1
drum,car,1
drugstore,lotion,1
drug,jar,1
dish,dishwasher,1
dish,cabinet,1
elevator,escalator,1
curtain,light,1
cutting,house,1
cutter,oven,1
cut,sore,1
cut,scar,1
cut,puncture,1
custom,store,1
curve,line,1
curtain,stage,1
curtain,rug,1
curtain,material,1
curtain,drape,1
dairy,meat,1
curtain,door,1
curtain,chair,1
current,rope,1
curly,wavy,1
curl,straightener,1
cure,disease,1
cupboard,drawer,1
cup,water,1
cup,strainer,1
cup,sink,1
daffodil,tulip,1
daisy,rose,1
debt,money,1
date,train,1
debt,gold,1
debt,credit,1
debris,roof,1
debris,hole,1
debris,broom,1
debit,credit,1
dealership,car,1
day,painting,1
dawn,dusk,1
daughter,son,1
date,prune,1
damage,dent,1
date,game,1
date,court,1
date,basket,1
dart,board,1
dark,wrinkle,1
dark,light,1
dance,party,1
dance,guitar,1
dance,date,1
damage,destruction,1
cup,pot,1
cup,pavement,1
cup,milkshake,1
cream,serum,1
crew,ship,1
creme,toner,1
creme,bread,1
cremain,urn,1
credit,debit,1
credit,check,1
credit,cash,1
credit,bank,1
cream,sugar,1
cream,skim,1
cream,scrub,1
cup,glass,1
cream,pill,1
cream,ointment,1
cream,lotion,1
cream,hair,1
cream,gel,1
cream,fill,1
cream,face,1
cream,cleanser,1
cream,body,1
crayon,table,1
crib,bed,1
crib,doorway,1
crib,room,1
cricket,garage,1
cup,egg,1
cup,drawer,1
culture,atmosphere,1
cucumber,tomato,1
cucumber,apple,1
cubicle,briefcase,1
cubicle,book,1
cubic,diamond,1
crystal,modern,1
crust,apple,1
crowd,singer,1
crossword,cryptograph,1
cross,star,1
cross,paper,1
cross,dagger,1
crop,maze,1
crockpot,blender,1
crock,meat,1
crispy,soggy,1
crisis,hurricane,1
criminal,police,1
debt,income,1
debt,payment,1
disease,tumor,1
diet,social,1
dinner,cake,1
dinner,breakfast,1
dining,sleeper,1
diner,television,1
diner,house,1
diner,firm,1
diner,cater,1
digital,windup,1
digital,paper,1
digital,manual,1
dictionary,atlas,1
dinner,paper,1
dice,floor,1
diary,slam,1
diaper,wipe,1
diaper,towel,1
diaper,cloth,1
diaper,bottle,1
diamond,watch,1
diamond,tree,1
diamond,ruby,1
diamond,necklace,1
dinner,date,1
dinner,party,1
decision,plan,1
disappear,vanish,1
disease,trip,1
disease,medicine,1
disease,medication,1
disease,disorder,1
disease,Diet,1
discussion,lecture,1
discus,javelin,1
discount,jewelry,1
disco,house,1
disco,cafe,1
dirty,clean,1
diploma,award,1
dirty,candle,1
dirt,nozzle,1
dirt,mulch,1
dirt,house,1
dirt,glow,1
dirt,force,1
direction,map,1
diploma,recommendation,1
diploma,hat,1
diploma,frame,1
diamond,metal,1
diamond,emerald,1
diamond,case,1
deli,restaurant,1
department,court,1
department,committee,1
deodorant,perfume,1
deodorant,antiperspirant,1
denture,tooth,1
denture,mouth,1
dent,seat,1
den,dining,1
den,bathroom,1
demand,product,1
degree,certificate,1
diamond,artifact,1
deficit,lead,1
decoupage,chair,1
decoration,appetizer,1
decor,furniture,1
decor,bowl,1
deck,porch,1
deck,patio,1
deck,kitchen,1
deck,house,1
deck,hat,1
department,firm,1
department,grocery,1
department,office,1
department,specialty,1
diagram,time,1
devil,sponge,1
device,dock,1
detergent,soap,1
detention,suspension,1
detention,soccer,1
dessert,meal,1
dessert,broccoli,1
desk,table,1
desk,stairwell,1
desk,phone,1
desk,food,1
desk,den,1
desk,couch,1
desk,computer,1
desk,bookshelf,1
desk,aquarium,1
design,sewing,1
desert,snow,1
derma,water,1
depression,clinic,1
elementary,high,1
elevator,step,1
glass,ball,1
forest,home,1
form,document,1
forklift,gate,1
forklift,crane,1
fork,spatula,1
fork,napkin,1
fork,knife,1
fork,drawer,1
forest,sun,1
forest,street,1
forest,mountain,1
forest,garden,1
formula,breastmilk,1
forest,beach,1
footstep,streak,1
football,lace,1
foot,shoulder,1
foot,bake,1
foot,arm,1
food,trap,1
food,toy,1
food,tea,1
food,supply,1
form,draw,1
foul,three,1
front,backyard,1
fresh,dry,1
friendship,relationship,1
friendship,marriage,1
friendly,aloof,1
fridge,soda,1
fridge,pantry,1
fridge,oven,1
fridge,drawer,1
fridge,dishwasher,1
fridge,cake,1
freshwater,salt,1
french,burger,1
foundation,moisturizer,1
french,English,1
freezer,heater,1
freelance,office,1
free,event,1
frame,picture,1
frame,contact,1
fountain,rollerball,1
fountain,gnome,1
fountain,bottle,1
foundation,powder,1
food,stove,1
food,sculpture,1
food,refrigerator,1
flower,train,1
flypaper,swatter,1
flute,sax,1
flute,piano,1
flute,clarinet,1
fluid,jar,1
flu,remedy,1
flu,drug,1
flowerpot,floor,1
flower,yard,1
flower,window,1
flower,rock,1
food,plate,1
flower,perfume,1
flower,pen,1
flower,jewelry,1
flower,garbage,1
flower,game,1
flower,food,1
flower,fence,1
flower,earring,1
flower,cup,1
flower,conditioner,1
fog,smoke,1
fog,sun,1
fog,wind,1
foil,rust,1
food,open,1
food,oil,1
food,nest,1
food,milk,1
food,microwave,1
food,membership,1
food,knife,1
food,juice,1
food,flame,1
food,donation,1
food,dirt,1
food,dinner,1
food,clothe,1
food,candy,1
food,bowl,1
food,basket,1
food,air,1
fondant,buttercream,1
folder,desk,1
folder,book,1
folder,article,1
3,5,1
front,rise,1
flour,cornstarch,1
garden,pepper,1
garlic,candle,1
garden,vineyard,1
garden,theater,1
garden,shed,1
garden,roof,1
garden,rise,1
garden,pumpkin,1
garden,pot,1
garden,planter,1
garden,plant,1
garden,lawn,1
garlic,shallot,1
garden,greenhouse,1
garden,flower,1
garden,field,1
garden,cave,1
garden,cart,1
garden,backyard,1
garbage,recycle,1
garbage,bag,1
garage,trunk,1
garage,truck,1
garlic,ginger,1
gas,car,1
frosting,gummie,1
gel,spray,1
ginger,pillbox,1
ginger,mint,1
gift,toy,1
gift,clothe,1
ghost,goblin,1
german,poodle,1
germ,medicine,1
generator,washer,1
gemstone,stone,1
gemstone,nugget,1
gel,mousse,1
gas,sealant,1
gel,comb,1
gecko,tank,1
gecko,cage,1
gear,pin,1
gavel,airhorn,1
gate,stone,1
gate,club,1
gate,cell,1
gate,car,1
gasket,compressor,1
garage,shuffleboard,1
garage,shed,1
garage,paint,1
fume,ethanol,1
furniture,towel,1
furniture,television,1
furniture,room,1
furniture,kitchen,1
furniture,art,1
fur,hair,1
fur,couch,1
function,equation,1
function,bus,1
fun,water,1
fuel,distance,1
garage,lot,1
fry,pizza,1
fry,grill,1
fry,burger,1
fruit,tray,1
fruit,pill,1
fruit,meat,1
fruit,ice,1
fruit,grain,1
fruit,egg,1
fruit,chocolate,1
furniture,toy,1
futon,mattress,1
galaxy,telescope,1
gallbladder,liver,1
garage,lawnmower,1
garage,kitchen,1
garage,houseboat,1
garage,carport,1
garage,boat,1
garage,bedroom,1
garage,bed,1
garage,backyard,1
gaming,soccer,1
game,video,1
game,tv,1
game,trip,1
game,timeframe,1
game,table,1
game,rain,1
game,paper,1
game,model,1
game,magazine,1
game,drama,1
gamble,drink,1
gallery,museum,1
flour,milk,1
floor,yoga,1
elliptical,bicycle,1
eyebrow,armpit,1
fabric,yarn,1
fabric,trunk,1
fabric,spray,1
fabric,silk,1
fabric,needle,1
fabric,feel,1
fabric,dress,1
fabric,composite,1
eyewear,macular,1
eyelash,eye,1
eye,thread,1
face,back,1
eye,pillow,1
eye,light,1
eye,case,1
eye,box,1
eye,bellybutton,1
extra,tutor,1
extinguisher,fire,1
expire,gun,1
experiential,clock,1
expensive,cheap,1
face,arm,1
face,belly,1
fee,money,1
family,house,1
feather,foam,1
feast,table,1
fear,anxiety,1
faucet,sink,1
fat,sugar,1
fat,implant,1
fast,diet,1
farm,supermarket,1
farm,office,1
fan,a,1
family,business,1
face,makeup,1
fair,tournament,1
fair,restaurant,1
fair,park,1
factory,park,1
factory,office,1
fact,difficult,1
facility,test,1
facility,room,1
facility,hole,1
face,towel,1
exhibit,enclosure,1
exercise,weight,1
exercise,snack,1
end,introduction,1
envelope,invitation,1
envelope,box,1
entrance,recliner,1
english,math,1
engine,tire,1
engine,house,1
energy,movement,1
energy,electric,1
energy,box,1
end,opening,1
encyclopedia,poem,1
exercise,routine,1
enclosure,sun,1
employment,freelance,1
emerald,safe,1
emerald,drawer,1
embassy,consulate,1
email,text,1
email,phone,1
email,head,1
email,call,1
elliptical,treadmill,1
envelope,letter,1
envelope,postcard,1
envelope,slot,1
episode,bed,1
exercise,rest,1
exercise,activity,1
excavator,crane,1
exam,quiz,1
evidence,testimony,1
evidence,process,1
event,pinata,1
event,calendar,1
evening,morning,1
ethernet,Wi,1
estate,bank,1
establish,start,1
essential,pill,1
essay,time,1
essay,story,1
essay,poem,1
essay,paper,1
escalator,lift,1
escalator,elevator,1
equipment,stuff,1
equipment,car,1
feather,sponge,1
feed,container,1
floor,tower,1
flame,candle,1
flask,container,1
flask,chair,1
flask,bottle,1
flask,barrel,1
flashlight,torch,1
flannel,silk,1
flamethrower,cannon,1
flame,water,1
flame,rain,1
flame,pan,1
flake,shrimp,1
flat,baseball,1
flag,plaque,1
flag,banner,1
fitness,journal,1
fitness,clothing,1
fishnet,pant,1
fishing,knife,1
fish,basketball,1
firework,storm,1
fireplace,wall,1
fireplace,heater,1
flask,pocket,1
flat,heel,1
feed,enclosure,1
floor,couch,1
floor,towel,1
floor,toilet,1
floor,tape,1
floor,stair,1
floor,skin,1
floor,salad,1
floor,rag,1
floor,net,1
floor,move,1
floor,curtain,1
floor,cabinet,1
flea,pill,1
floor,bowl,1
floor,bed,1
floor,ball,1
flock,pond,1
flip,high,1
flight,train,1
flight,meet,1
flight,bus,1
flight,book,1
fleece,needle,1
firefighter,paramedic,1
firecracker,rocket,1
fire,water,1
fence,shed,1
fever,ward,1
festival,celebration,1
ferry,train,1
fern,frond,1
fern,flower,1
fern,cactus,1
ferment,can,1
fence,yard,1
fence,wall,1
fence,truck,1
fence,root,1
fire,firewood,1
fence,pole,1
fence,pet,1
fence,door,1
fence,bush,1
fence,bike,1
female,male,1
feeling,thought,1
feel,emotion,1
feel,billiard,1
feed,pen,1
fibre,fat,1
fidget,cone,1
field,cage,1
field,forest,1
fingerprint,chemical,1
fingernail,toenail,1
finger,fire,1
finger,Nail,1
film,concert,1
film,cartoon,1
file,skin,1
file,read,1
file,drive,1
file,document,1
file,cursor,1
file,cabinet,1
figure,landscape,1
figure,box,1
fight,spar,1
field,wood,1
field,park,1
field,net,1
field,hole,1
field,garden,1
field,gallery,1
zucchinis,potato,1
