Source,Target,Weight
cupcake,more,1
prettier,cake,1
cake,prettier,1
prettier,cupcake,1
cupcake,prettier,1
uglier,cake,1
cake,uglier,1
uglier,cupcake,1
cupcake,uglier,1
less,trailer,1
trailer,less,1
less,truck,1
truck,less,1
more,trailer,1
trailer,more,1
more,truck,1
truck,more,1
cool,crockpot,1
crockpot,cool,1
cool,skillet,1
skillet,cool,1
warm,crockpot,1
crockpot,warm,1
warm,skillet,1
skillet,warm,1
hotel,Amy,1
Amy,hotel,1
hotel,Cynthia,1
Cynthia,hotel,1
loft,Amy,1
Amy,loft,1
loft,Cynthia,1
Cynthia,loft,1
longer,street,1
street,longer,1
longer,walkway,1
walkway,longer,1
shorter,street,1
street,shorter,1
shorter,walkway,1
walkway,shorter,1
create,Joseph,1
Joseph,create,1
create,Ryan,1
Ryan,create,1
prepare for,Joseph,1
Joseph,prepare for,1
prepare for,Ryan,1
Ryan,prepare for,1
after her,Mary,1
Mary,after her,1
after her,Rachel,1
Rachel,after her,1
created,Mary,1
Mary,created,1
created,Rachel,1
Rachel,created,1
during the,Mary,1
Mary,during the,1
during the,Rachel,1
Rachel,during the,1
had,Mary,1
Mary,had,1
had,Rachel,1
Rachel,had,1
new,oxford shirt,1
oxford shirt,new,1
new,sweatshirt,1
sweatshirt,new,1
old,oxford shirt,1
oxford shirt,old,1
old,sweatshirt,1
sweatshirt,old,1
righteous,Joseph,1
Joseph,righteous,1
righteous,Ryan,1
Ryan,righteous,1
sinful,Joseph,1
Joseph,sinful,1
sinful,Ryan,1
Ryan,sinful,1
prolific,Angela,1
Angela,prolific,1
prolific,Betty,1
Betty,prolific,1
substandard,Angela,1
Angela,substandard,1
substandard,Betty,1
Betty,substandard,1
a Korean native,Dennis,1
Dennis,a Korean native,1
a Korean native,Nick,1
Nick,a Korean native,1
from the United States,Dennis,1
Dennis,from the United States,1
from the United States,Nick,1
Nick,from the United States,1
often,Kayla,1
Kayla,often,1
often,Natalie,1
Natalie,often,1
rarely,Kayla,1
Kayla,rarely,1
rarely,Natalie,1
Natalie,rarely,1
is the only reason,Kayla,1
Kayla,is the only reason,1
is the only reason,Monica,1
Monica,is the only reason,1
should be grateful,Kayla,1
Kayla,should be grateful,1
should be grateful,Monica,1
Monica,should be grateful,1
fun,cage,1
cage,fun,1
fun,toys,1
toys,fun,1
space,cage,1
cage,space,1
space,toys,1
toys,space,1
irritable,food,1
food,irritable,1
irritable,stomach,1
stomach,irritable,1
soothing,food,1
food,soothing,1
soothing,stomach,1
stomach,soothing,1
dull,glue,1
glue,dull,1
dull,polish,1
polish,dull,1
sparkly,glue,1
glue,sparkly,1
sparkly,polish,1
polish,sparkly,1
fruitful,corn,1
corn,fruitful,1
fruitful,rice,1
rice,fruitful,1
scarce,corn,1
corn,scarce,1
scarce,rice,1
rice,scarce,1
drove,Kevin,1
Kevin,drove,1
drove,Matthew,1
Matthew,drove,1
rode with,Kevin,1
Kevin,rode with,1
rode with,Matthew,1
Matthew,rode with,1
always,red wine,1
red wine,always,1
always,white wine,1
white wine,always,1
rarely,red wine,1
red wine,rarely,1
rarely,white wine,1
white wine,rarely,1
too cold,summer,1
summer,too cold,1
too cold,winter,1
winter,too cold,1
very hot,summer,1
summer,very hot,1
very hot,winter,1
winter,very hot,1
bland,salt,1
salt,bland,1
bland,steak,1
steak,bland,1
savory,salt,1
salt,savory,1
savory,steak,1
steak,savory,1
a shorter,garage,1
garage,a shorter,1
a shorter,patio,1
patio,a shorter,1
an abundant,garage,1
garage,an abundant,1
an abundant,patio,1
patio,an abundant,1
closed,Angela,1
Angela,closed,1
closed,Megan,1
Megan,closed,1
open,Angela,1
Angela,open,1
open,Megan,1
Megan,open,1
not,Craig,1
Craig,not,1
not,Dennis,1
Dennis,not,1
very,Craig,1
Craig,very,1
very,Dennis,1
Dennis,very,1
one degree,Nick,1
Nick,one degree,1
one degree,Robert,1
Robert,one degree,1
several degrees,Nick,1
Nick,several degrees,1
several degrees,Robert,1
Robert,several degrees,1
ask,Eric,1
Eric,ask,1
ask,Kevin,1
Kevin,ask,1
asked,Eric,1
Eric,asked,1
asked,Kevin,1
Kevin,asked,1
learned,Eric,1
Eric,learned,1
learned,Kevin,1
Kevin,learned,1
taught,Eric,1
Eric,taught,1
taught,Kevin,1
Kevin,taught,1
hydrated,Felicia,1
Felicia,hydrated,1
hydrated,Patricia,1
Patricia,hydrated,1
thirsty,Felicia,1
Felicia,thirsty,1
thirsty,Patricia,1
Patricia,thirsty,1
bad,Derrick,1
Derrick,bad,1
bad,William,1
William,bad,1
good,Derrick,1
Derrick,good,1
good,William,1
William,good,1
healthy,Lindsey,1
Lindsey,healthy,1
healthy,Monica,1
Monica,healthy,1
helpful,Lindsey,1
Lindsey,helpful,1
helpful,Monica,1
Monica,helpful,1
scared,Angela,1
Angela,scared,1
scared,Tanya,1
Tanya,scared,1
sympathetic,Angela,1
Angela,sympathetic,1
sympathetic,Tanya,1
Tanya,sympathetic,1
despises,Monica,1
Monica,despises,1
despises,Victoria,1
Victoria,despises,1
enjoys,Monica,1
Monica,enjoys,1
enjoys,Victoria,1
Victoria,enjoys,1
informed,Mary,1
Mary,informed,1
informed,Samantha,1
Samantha,informed,1
uninformed,Mary,1
Mary,uninformed,1
uninformed,Samantha,1
Samantha,uninformed,1
difficult,grapefruit,1
grapefruit,difficult,1
difficult,orange,1
orange,difficult,1
easy,grapefruit,1
grapefruit,easy,1
easy,orange,1
orange,easy,1
fit,Monica,1
Monica,fit,1
fit,Rachel,1
Rachel,fit,1
unfit,Monica,1
Monica,unfit,1
unfit,Rachel,1
Rachel,unfit,1
large,bucket,1
bucket,large,1
large,tub,1
tub,large,1
small,bucket,1
bucket,small,1
small,tub,1
tub,small,1
kitten,Aaron,1
Aaron,kitten,1
kitten,William,1
William,kitten,1
puppy,Aaron,1
Aaron,puppy,1
puppy,William,1
William,puppy,1
confusing,metal,1
metal,confusing,1
confusing,wood,1
wood,confusing,1
intuitive,metal,1
metal,intuitive,1
intuitive,wood,1
wood,intuitive,1
protective,Erin,1
Erin,protective,1
protective,Jessica,1
Jessica,protective,1
stronger,Erin,1
Erin,stronger,1
stronger,Jessica,1
Jessica,stronger,1
a,Adam,1
Adam,a,1
a,Jason,1
Jason,a,1
never,Adam,1
Adam,never,1
never,Jason,1
Jason,never,1
one,Adam,1
Adam,one,1
one,Jason,1
Jason,one,1
improperly,hamburger,1
hamburger,improperly,1
improperly,pork,1
pork,improperly,1
properly,hamburger,1
hamburger,properly,1
properly,pork,1
pork,properly,1
apathetic toward,speeches,1
speeches,apathetic toward,1
apathetic toward,writings,1
writings,apathetic toward,1
intrigued by,speeches,1
speeches,intrigued by,1
intrigued by,writings,1
writings,intrigued by,1
loud,announcement,1
announcement,loud,1
loud,bell,1
bell,loud,1
quiet,announcement,1
announcement,quiet,1
quiet,bell,1
bell,quiet,1
already knew,Rebecca,1
Rebecca,already knew,1
already knew,Sarah,1
Sarah,already knew,1
didnt know,Rebecca,1
Rebecca,didnt know,1
didnt know,Sarah,1
Sarah,didnt know,1
although,Monica,1
Monica,although,1
although,Samantha,1
Samantha,although,1
because,Monica,1
Monica,because,1
because,Samantha,1
Samantha,because,1
agency,Carrie,1
Carrie,agency,1
agency,Patricia,1
Patricia,agency,1
hospital,Carrie,1
Carrie,hospital,1
hospital,Patricia,1
Patricia,hospital,1
fed by,Neil,1
Neil,fed by,1
fed by,Robert,1
Robert,fed by,1
feeding,Neil,1
Neil,feeding,1
feeding,Robert,1
Robert,feeding,1
large,boxes,1
boxes,large,1
large,offices,1
offices,large,1
small,boxes,1
boxes,small,1
small,offices,1
offices,small,1
bad,milk,1
milk,bad,1
bad,rice,1
rice,bad,1
still good,milk,1
milk,still good,1
still good,rice,1
rice,still good,1
over,Angela,1
Angela,over,1
over,Cynthia,1
Cynthia,over,1
under,Angela,1
Angela,under,1
under,Cynthia,1
Cynthia,under,1
expensive,price,1
price,expensive,1
expensive,print,1
print,expensive,1
small,price,1
price,small,1
small,print,1
print,small,1
gained a new,Dennis,1
Dennis,gained a new,1
gained a new,Eric,1
Eric,gained a new,1
lost their,Dennis,1
Dennis,lost their,1
lost their,Eric,1
Eric,lost their,1
dislikes,Brian,1
Brian,dislikes,1
dislikes,Lawrence,1
Lawrence,dislikes,1
loves,Brian,1
Brian,loves,1
loves,Lawrence,1
Lawrence,loves,1
hated,Brett,1
Brett,hated,1
hated,Jason,1
Jason,hated,1
liked,Brett,1
Brett,liked,1
liked,Jason,1
Jason,liked,1
older,Brett,1
Brett,older,1
older,Jason,1
Jason,older,1
younger,Brett,1
Brett,younger,1
younger,Jason,1
Jason,younger,1
industrious,Derrick,1
Derrick,industrious,1
industrious,Justin,1
Justin,industrious,1
lazy,Derrick,1
Derrick,lazy,1
lazy,Justin,1
Justin,lazy,1
inside,chair,1
chair,inside,1
inside,post,1
post,inside,1
outside,chair,1
chair,outside,1
outside,post,1
post,outside,1
insane,Adam,1
Adam,insane,1
insane,Brett,1
Brett,insane,1
sane,Adam,1
Adam,sane,1
sane,Brett,1
Brett,sane,1
ineffective,bandage,1
bandage,ineffective,1
ineffective,ointment,1
ointment,ineffective,1
potent,bandage,1
bandage,potent,1
potent,ointment,1
ointment,potent,1
poor,Dennis,1
Dennis,poor,1
poor,Steven,1
Steven,poor,1
rich,Dennis,1
Dennis,rich,1
rich,Steven,1
Steven,rich,1
obedient,Rebecca,1
Rebecca,obedient,1
obedient,Tanya,1
Tanya,obedient,1
rambunctious,Rebecca,1
Rebecca,rambunctious,1
rambunctious,Tanya,1
Tanya,rambunctious,1
candidate,Dennis,1
Dennis,candidate,1
candidate,Justin,1
Justin,candidate,1
company,Dennis,1
Dennis,company,1
company,Justin,1
Justin,company,1
earlier,Craig,1
Craig,earlier,1
earlier,Jason,1
Jason,earlier,1
later,Craig,1
Craig,later,1
later,Jason,1
Jason,later,1
compact,bed,1
bed,compact,1
compact,mattress,1
mattress,compact,1
vast,bed,1
bed,vast,1
vast,mattress,1
mattress,vast,1
weighed down,back,1
back,weighed down,1
weighed down,stomach,1
stomach,weighed down,1
werent supported by,back,1
back,werent supported by,1
werent supported by,stomach,1
stomach,werent supported by,1
new,sink,1
sink,new,1
new,toilet,1
toilet,new,1
unclean,sink,1
sink,unclean,1
unclean,toilet,1
toilet,unclean,1
expert,Erin,1
Erin,expert,1
expert,Laura,1
Laura,expert,1
incompetent,Erin,1
Erin,incompetent,1
incompetent,Laura,1
Laura,incompetent,1
a vegetarian,Aaron,1
Aaron,a vegetarian,1
a vegetarian,Ryan,1
Ryan,a vegetarian,1
an omnivorous,Aaron,1
Aaron,an omnivorous,1
an omnivorous,Ryan,1
Ryan,an omnivorous,1
fewer,Erin,1
Erin,fewer,1
fewer,Kayla,1
Kayla,fewer,1
greater,Erin,1
Erin,greater,1
greater,Kayla,1
Kayla,greater,1
cannot,barber shop,1
barber shop,cannot,1
cannot,beauty salon,1
beauty salon,cannot,1
knows how to,barber shop,1
barber shop,knows how to,1
knows how to,beauty salon,1
beauty salon,knows how to,1
not paint easily on,fabric paint,1
fabric paint,not paint easily on,1
not paint easily on,spray paint,1
spray paint,not paint easily on,1
stick to,fabric paint,1
fabric paint,stick to,1
stick to,spray paint,1
spray paint,stick to,1
even notice,Lindsey,1
Lindsey,even notice,1
even notice,Patricia,1
Patricia,even notice,1
feel guilty about,Lindsey,1
Lindsey,feel guilty about,1
feel guilty about,Patricia,1
Patricia,feel guilty about,1
cut,scissors,1
scissors,cut,1
cut,sewing machine,1
sewing machine,cut,1
first,scissors,1
scissors,first,1
first,sewing machine,1
sewing machine,first,1
second,scissors,1
scissors,second,1
second,sewing machine,1
sewing machine,second,1
sew,scissors,1
scissors,sew,1
sew,sewing machine,1
sewing machine,sew,1
dishonorable,Betty,1
Betty,dishonorable,1
dishonorable,Felicia,1
Felicia,dishonorable,1
honorable,Betty,1
Betty,honorable,1
honorable,Felicia,1
Felicia,honorable,1
chef,Adam,1
Adam,chef,1
chef,Nick,1
Nick,chef,1
customer,Adam,1
Adam,customer,1
customer,Nick,1
Nick,customer,1
short,Ian,1
Ian,short,1
short,Justin,1
Justin,short,1
tall,Ian,1
Ian,tall,1
tall,Justin,1
Justin,tall,1
bullied,Christopher,1
Christopher,bullied,1
bullied,Randy,1
Randy,bullied,1
liked,Christopher,1
Christopher,liked,1
liked,Randy,1
Randy,liked,1
popular,Christopher,1
Christopher,popular,1
popular,Randy,1
Randy,popular,1
shy,Christopher,1
Christopher,shy,1
shy,Randy,1
Randy,shy,1
because,Mary,1
Mary,because,1
because,Patricia,1
Patricia,because,1
but,Mary,1
Mary,but,1
but,Patricia,1
Patricia,but,1
not,Mary,1
Mary,not,1
not,Patricia,1
Patricia,not,1
house phone,Donald,1
Donald,house phone,1
house phone,Matthew,1
Matthew,house phone,1
smartphone,Donald,1
Donald,smartphone,1
smartphone,Matthew,1
Matthew,smartphone,1
stays,computer,1
computer,stays,1
stays,pet,1
pet,stays,1
strays from,computer,1
computer,strays from,1
strays from,pet,1
pet,strays from,1
Joan,larger,1
larger,Joan,1
Joan,smaller,1
smaller,Joan,1
John,larger,1
larger,John,1
John,smaller,1
smaller,John,1
large,book,1
book,large,1
large,spell,1
spell,large,1
small,book,1
book,small,1
small,spell,1
spell,small,1
fragile,box,1
box,fragile,1
fragile,tablet,1
tablet,fragile,1
heavy,box,1
box,heavy,1
heavy,tablet,1
tablet,heavy,1
helped fix,Kayla,1
Kayla,helped fix,1
helped fix,Tanya,1
Tanya,helped fix,1
was experiencing,Kayla,1
Kayla,was experiencing,1
was experiencing,Tanya,1
Tanya,was experiencing,1
discipline,Kenneth,1
Kenneth,discipline,1
discipline,Nelson,1
Nelson,discipline,1
neglect,Kenneth,1
Kenneth,neglect,1
neglect,Nelson,1
Nelson,neglect,1
fraying,cording,1
cording,fraying,1
fraying,rope,1
rope,fraying,1
sturdy,cording,1
cording,sturdy,1
sturdy,rope,1
rope,sturdy,1
hates,Brian,1
Brian,hates,1
hates,Kenneth,1
Kenneth,hates,1
loves,Brian,1
Brian,loves,1
loves,Kenneth,1
Kenneth,loves,1
and,Craig,1
Craig,and,1
and,Derrick,1
Derrick,and,1
did not like,Craig,1
Craig,did not like,1
did not like,Derrick,1
Derrick,did not like,1
liked,Craig,1
Craig,liked,1
liked,Derrick,1
Derrick,liked,1
or,Craig,1
Craig,or,1
or,Derrick,1
Derrick,or,1
amused,Kyle,1
Kyle,amused,1
amused,Robert,1
Robert,amused,1
embarrassed,Kyle,1
Kyle,embarrassed,1
embarrassed,Robert,1
Robert,embarrassed,1
longtime,Natalie,1
Natalie,longtime,1
longtime,Patricia,1
Patricia,longtime,1
new,Natalie,1
Natalie,new,1
new,Patricia,1
Patricia,new,1
faster,Elena,1
Elena,faster,1
faster,Kayla,1
Kayla,faster,1
slower,Elena,1
Elena,slower,1
slower,Kayla,1
Kayla,slower,1
just,Cynthia,1
Cynthia,just,1
just,Elena,1
Elena,just,1
not,Cynthia,1
Cynthia,not,1
not,Elena,1
Elena,not,1
long,journey,1
journey,long,1
long,time,1
time,long,1
short,journey,1
journey,short,1
short,time,1
time,short,1
less,bus,1
bus,less,1
less,truck,1
truck,less,1
more,bus,1
bus,more,1
more,truck,1
truck,more,1
fresh,meat,1
meat,fresh,1
fresh,vegetable,1
vegetable,fresh,1
rotten,meat,1
meat,rotten,1
rotten,vegetable,1
vegetable,rotten,1
didnt need,Christopher,1
Christopher,didnt need,1
didnt need,Dennis,1
Dennis,didnt need,1
needed,Christopher,1
Christopher,needed,1
needed,Dennis,1
Dennis,needed,1
be bullied,Adam,1
Adam,be bullied,1
be bullied,Steven,1
Steven,be bullied,1
bully others,Adam,1
Adam,bully others,1
bully others,Steven,1
Steven,bully others,1
always,Adam,1
Adam,always,1
always,Nick,1
Nick,always,1
never,Adam,1
Adam,never,1
never,Nick,1
Nick,never,1
and lots of,diving board,1
diving board,and lots of,1
and lots of,pool,1
pool,and lots of,1
but no,diving board,1
diving board,but no,1
but no,pool,1
pool,but no,1
nurse,Jessica,1
Jessica,nurse,1
nurse,Rachel,1
Rachel,nurse,1
patient,Jessica,1
Jessica,patient,1
patient,Rachel,1
Rachel,patient,1
go to sleep,Emily,1
Emily,go to sleep,1
go to sleep,Mary,1
Mary,go to sleep,1
turn down the TV,Emily,1
Emily,turn down the TV,1
turn down the TV,Mary,1
Mary,turn down the TV,1
longer,letters,1
letters,longer,1
longer,messages,1
messages,longer,1
shorter,letters,1
letters,shorter,1
shorter,messages,1
messages,shorter,1
less,curtains,1
curtains,less,1
less,shades,1
shades,less,1
more,curtains,1
curtains,more,1
more,shades,1
shades,more,1
dangerous,Airplanes,1
Airplanes,dangerous,1
dangerous,Guns,1
Guns,dangerous,1
safe,Airplanes,1
Airplanes,safe,1
safe,Guns,1
Guns,safe,1
prettier,hat,1
hat,prettier,1
prettier,scarf,1
scarf,prettier,1
uncomplimentary,hat,1
hat,uncomplimentary,1
uncomplimentary,scarf,1
scarf,uncomplimentary,1
apathetic,Monica,1
Monica,apathetic,1
apathetic,Natalie,1
Natalie,apathetic,1
concerned,Monica,1
Monica,concerned,1
concerned,Natalie,1
Natalie,concerned,1
overall,Monica,1
Monica,overall,1
overall,Natalie,1
Natalie,overall,1
adventurous,Jessica,1
Jessica,adventurous,1
adventurous,Sarah,1
Sarah,adventurous,1
unadventurous,Jessica,1
Jessica,unadventurous,1
unadventurous,Sarah,1
Sarah,unadventurous,1
convenient,pen,1
pen,convenient,1
convenient,pencil,1
pencil,convenient,1
dry,pen,1
pen,dry,1
dry,pencil,1
pencil,dry,1
forgot,arms,1
arms,forgot,1
forgot,legs,1
legs,forgot,1
remembered,arms,1
arms,remembered,1
remembered,legs,1
legs,remembered,1
boring,ball,1
ball,boring,1
boring,balloon,1
balloon,boring,1
exciting,ball,1
ball,exciting,1
exciting,balloon,1
balloon,exciting,1
brand new,jacket,1
jacket,brand new,1
brand new,sweater,1
sweater,brand new,1
full of holes,jacket,1
jacket,full of holes,1
full of holes,sweater,1
sweater,full of holes,1
heavily,city,1
city,heavily,1
heavily,suburb,1
suburb,heavily,1
lightly,city,1
city,lightly,1
lightly,suburb,1
suburb,lightly,1
faster,digital clocks,1
digital clocks,faster,1
faster,windup clocks,1
windup clocks,faster,1
slower,digital clocks,1
digital clocks,slower,1
slower,windup clocks,1
windup clocks,slower,1
already bought,Felicia,1
Felicia,already bought,1
already bought,Tanya,1
Tanya,already bought,1
an extra,Felicia,1
Felicia,an extra,1
an extra,Tanya,1
Tanya,an extra,1
because,Felicia,1
Felicia,because,1
because,Tanya,1
Tanya,because,1
but,Felicia,1
Felicia,but,1
but,Tanya,1
Tanya,but,1
happy for him,Dennis,1
Dennis,happy for him,1
happy for him,Samuel,1
Samuel,happy for him,1
smart,Dennis,1
Dennis,smart,1
smart,Samuel,1
Samuel,smart,1
doesnt know,Christine,1
Christine,doesnt know,1
doesnt know,Cynthia,1
Cynthia,doesnt know,1
knows,Christine,1
Christine,knows,1
knows,Cynthia,1
Cynthia,knows,1
very,Christine,1
Christine,very,1
very,Cynthia,1
Cynthia,very,1
desperate,Lindsey,1
Lindsey,desperate,1
desperate,Natalie,1
Natalie,desperate,1
no,Lindsey,1
Lindsey,no,1
no,Natalie,1
Natalie,no,1
amused,Kayla,1
Kayla,amused,1
amused,Mary,1
Mary,amused,1
embarrassed,Kayla,1
Kayla,embarrassed,1
embarrassed,Mary,1
Mary,embarrassed,1
is waiting,Felicia,1
Felicia,is waiting,1
is waiting,Megan,1
Megan,is waiting,1
said,Felicia,1
Felicia,said,1
said,Megan,1
Megan,said,1
cook with,Eric,1
Eric,cook with,1
cook with,Randy,1
Randy,cook with,1
grow,Eric,1
Eric,grow,1
grow,Randy,1
Randy,grow,1
spacious,cafe,1
cafe,spacious,1
spacious,house,1
house,spacious,1
tiny,cafe,1
cafe,tiny,1
tiny,house,1
house,tiny,1
be,procedure,1
procedure,be,1
be,surgery,1
surgery,be,1
long,procedure,1
procedure,long,1
long,surgery,1
surgery,long,1
short,procedure,1
procedure,short,1
short,surgery,1
surgery,short,1
take,procedure,1
procedure,take,1
take,surgery,1
surgery,take,1
escaped,Christine,1
Christine,escaped,1
escaped,Maria,1
Maria,escaped,1
extinguished,Christine,1
Christine,extinguished,1
extinguished,Maria,1
Maria,extinguished,1
called,Kenneth,1
Kenneth,called,1
called,Randy,1
Randy,called,1
is,Kenneth,1
Kenneth,is,1
is,Randy,1
Randy,is,1
less,egg,1
egg,less,1
less,milk,1
milk,less,1
more,egg,1
egg,more,1
more,milk,1
milk,more,1
fresh,concrete,1
concrete,fresh,1
fresh,wood,1
wood,fresh,1
old,concrete,1
concrete,old,1
old,wood,1
wood,old,1
fearful,Emily,1
Emily,fearful,1
fearful,Lindsey,1
Lindsey,fearful,1
fearless,Emily,1
Emily,fearless,1
fearless,Lindsey,1
Lindsey,fearless,1
extroverted,Jennifer,1
Jennifer,extroverted,1
extroverted,Samantha,1
Samantha,extroverted,1
introverted,Jennifer,1
Jennifer,introverted,1
introverted,Samantha,1
Samantha,introverted,1
higher,Donald,1
Donald,higher,1
higher,Jason,1
Jason,higher,1
lower,Donald,1
Donald,lower,1
lower,Jason,1
Jason,lower,1
does not leave,dry,1
dry,does not leave,1
does not leave,fresh,1
fresh,does not leave,1
leaves,dry,1
dry,leaves,1
leaves,fresh,1
fresh,leaves,1
clean,bowl,1
bowl,clean,1
clean,bucket,1
bucket,clean,1
messy,bowl,1
bowl,messy,1
messy,bucket,1
bucket,messy,1
catch,Adam,1
Adam,catch,1
catch,Logan,1
Logan,catch,1
deliver,Adam,1
Adam,deliver,1
deliver,Logan,1
Logan,deliver,1
stoical,Logan,1
Logan,stoical,1
stoical,Steven,1
Steven,stoical,1
weepy,Logan,1
Logan,weepy,1
weepy,Steven,1
Steven,weepy,1
many projects,Jeffrey,1
Jeffrey,many projects,1
many projects,Joel,1
Joel,many projects,1
stress relief,Jeffrey,1
Jeffrey,stress relief,1
stress relief,Joel,1
Joel,stress relief,1
horrible,Emily,1
Emily,horrible,1
horrible,Maria,1
Maria,horrible,1
nice,Emily,1
Emily,nice,1
nice,Maria,1
Maria,nice,1
with,Emily,1
Emily,with,1
with,Maria,1
Maria,with,1
without,Emily,1
Emily,without,1
without,Maria,1
Maria,without,1
needed,doll,1
doll,needed,1
needed,table,1
table,needed,1
provided,doll,1
doll,provided,1
provided,table,1
table,provided,1
a beginner,Hunter,1
Hunter,a beginner,1
a beginner,Randy,1
Randy,a beginner,1
experienced,Hunter,1
Hunter,experienced,1
experienced,Randy,1
Randy,experienced,1
skilled,Joseph,1
Joseph,skilled,1
skilled,Neil,1
Neil,skilled,1
weak,Joseph,1
Joseph,weak,1
weak,Neil,1
Neil,weak,1
do well,Joel,1
Joel,do well,1
do well,Nelson,1
Nelson,do well,1
give pointers,Joel,1
Joel,give pointers,1
give pointers,Nelson,1
Nelson,give pointers,1
larger,Kayla,1
Kayla,larger,1
larger,Laura,1
Laura,larger,1
smaller,Kayla,1
Kayla,smaller,1
smaller,Laura,1
Laura,smaller,1
doesnt have any,Katrina,1
Katrina,doesnt have any,1
doesnt have any,Rebecca,1
Rebecca,doesnt have any,1
has a lot of,Katrina,1
Katrina,has a lot of,1
has a lot of,Rebecca,1
Rebecca,has a lot of,1
grape grower,Katrina,1
Katrina,grape grower,1
grape grower,Patricia,1
Patricia,grape grower,1
wine taster,Katrina,1
Katrina,wine taster,1
wine taster,Patricia,1
Patricia,wine taster,1
didnt win,Emily,1
Emily,didnt win,1
didnt win,Victoria,1
Victoria,didnt win,1
won,Emily,1
Emily,won,1
won,Victoria,1
Victoria,won,1
less,bank,1
bank,less,1
less,store,1
store,less,1
more,bank,1
bank,more,1
more,store,1
store,more,1
off,food,1
food,off,1
off,oven,1
oven,off,1
raw,food,1
food,raw,1
raw,oven,1
oven,raw,1
thick,ball,1
ball,thick,1
thick,tube,1
tube,thick,1
thin,ball,1
ball,thin,1
thin,tube,1
tube,thin,1
